Source;Target;Weight
minecraft:oak_wood;r_1281;-4
r_1281;minecraft:smoker;1
minecraft:furnace;r_1282;-1
minecraft:spruce_wood;r_1282;-4
r_1282;minecraft:smoker;1
minecraft:furnace;r_1283;-1
minecraft:birch_wood;r_1283;-4
r_1283;minecraft:smoker;1
minecraft:furnace;r_1284;-1
minecraft:jungle_wood;r_1284;-4
r_1284;minecraft:smoker;1
minecraft:furnace;r_1285;-1
minecraft:acacia_wood;r_1285;-4
r_1285;minecraft:smoker;1
minecraft:furnace;r_1286;-1
minecraft:dark_oak_wood;r_1286;-4
r_1286;minecraft:smoker;1
minecraft:furnace;r_1287;-1
minecraft:stripped_oak_wood;r_1287;-4
r_1287;minecraft:smoker;1
minecraft:furnace;r_1288;-1
minecraft:stripped_spruce_wood;r_1288;-4
r_1288;minecraft:smoker;1
minecraft:furnace;r_1289;-1
minecraft:stripped_birch_wood;r_1289;-4
r_1289;minecraft:smoker;1
minecraft:furnace;r_1290;-1
minecraft:stripped_jungle_wood;r_1290;-4
r_1290;minecraft:smoker;1
minecraft:furnace;r_1291;-1
minecraft:stripped_acacia_wood;r_1291;-4
r_1291;minecraft:smoker;1
minecraft:furnace;r_1292;-1
minecraft:stripped_dark_oak_wood;r_1292;-4
r_1292;minecraft:smoker;1
minecraft:furnace;r_1293;-1
minecraft:warped_hyphae;r_1293;-4
r_1293;minecraft:smoker;1
minecraft:furnace;r_1294;-1
minecraft:crimson_hyphae;r_1294;-4
r_1294;minecraft:smoker;1
minecraft:furnace;r_1295;-1
minecraft:stripped_crimson_hyphae;r_1295;-4
r_1295;minecraft:smoker;1
minecraft:furnace;r_1296;-1
minecraft:stripped_warped_hyphae;r_1296;-4
r_1296;minecraft:smoker;1
minecraft:oak_planks;r_1297;-2
minecraft:string;r_1297;-2
r_1297;minecraft:loom;1
minecraft:spruce_planks;r_1298;-2
minecraft:string;r_1298;-2
r_1298;minecraft:loom;1
minecraft:birch_planks;r_1299;-2
minecraft:string;r_1299;-2
r_1299;minecraft:loom;1
minecraft:jungle_planks;r_1300;-2
minecraft:string;r_1300;-2
r_1300;minecraft:loom;1
minecraft:acacia_planks;r_1301;-2
minecraft:string;r_1301;-2
r_1301;minecraft:loom;1
minecraft:dark_oak_planks;r_1302;-2
minecraft:string;r_1302;-2
r_1302;minecraft:loom;1
minecraft:crimson_planks;r_1303;-2
minecraft:string;r_1303;-2
r_1303;minecraft:loom;1
minecraft:warped_planks;r_1304;-2
minecraft:string;r_1304;-2
r_1304;minecraft:loom;1
minecraft:crimson_planks;r_1305;-4
minecraft:iron_ingot;r_1305;-2
r_1305;minecraft:smithing_table;1
minecraft:warped_planks;r_1306;-4
minecraft:iron_ingot;r_1306;-2
r_1306;minecraft:smithing_table;1
minecraft:oak_planks;r_1307;-4
minecraft:iron_ingot;r_1307;-2
r_1307;minecraft:smithing_table;1
minecraft:spruce_planks;r_1308;-4
minecraft:iron_ingot;r_1308;-2
r_1308;minecraft:smithing_table;1
minecraft:birch_planks;r_1309;-4
minecraft:iron_ingot;r_1309;-2
r_1309;minecraft:smithing_table;1
minecraft:jungle_planks;r_1310;-4
minecraft:iron_ingot;r_1310;-2
r_1310;minecraft:smithing_table;1
minecraft:acacia_planks;r_1311;-4
minecraft:iron_ingot;r_1311;-2
r_1311;minecraft:smithing_table;1
minecraft:dark_oak_planks;r_1312;-4
minecraft:iron_ingot;r_1312;-2
r_1312;minecraft:smithing_table;1
minecraft:chest;r_1313;-1
minecraft:shulker_shell;r_1313;-2
r_1313;minecraft:undyed_shulker_box;1
minecraft:undyed_shulker_box;r_1314;-1
minecraft:white_dye;r_1314;-1
r_1314;minecraft:white_shulker_box;1
minecraft:undyed_shulker_box;r_1315;-1
minecraft:orange_dye;r_1315;-1
r_1315;minecraft:orange_shulker_box;1
minecraft:undyed_shulker_box;r_1316;-1
minecraft:magenta_dye;r_1316;-1
r_1316;minecraft:magenta_shulker_box;1
minecraft:undyed_shulker_box;r_1317;-1
minecraft:light_blue_dye;r_1317;-1
r_1317;minecraft:light_blue_shulker_box;1
minecraft:undyed_shulker_box;r_1318;-1
minecraft:yellow_dye;r_1318;-1
r_1318;minecraft:yellow_shulker_box;1
minecraft:undyed_shulker_box;r_1319;-1
minecraft:lime_dye;r_1319;-1
r_1319;minecraft:lime_shulker_box;1
minecraft:undyed_shulker_box;r_1320;-1
minecraft:pink_dye;r_1320;-1
r_1320;minecraft:pink_shulker_box;1
minecraft:undyed_shulker_box;r_1321;-1
minecraft:gray_dye;r_1321;-1
r_1321;minecraft:gray_shulker_box;1
minecraft:undyed_shulker_box;r_1322;-1
minecraft:light_gray_dye;r_1322;-1
r_1322;minecraft:light_gray_shulker_box;1
minecraft:undyed_shulker_box;r_1323;-1
minecraft:cyan_dye;r_1323;-1
r_1323;minecraft:cyan_shulker_box;1
minecraft:undyed_shulker_box;r_1324;-1
minecraft:purple_dye;r_1324;-1
r_1324;minecraft:purple_shulker_box;1
minecraft:undyed_shulker_box;r_1325;-1
minecraft:blue_dye;r_1325;-1
r_1325;minecraft:blue_shulker_box;1
minecraft:undyed_shulker_box;r_1326;-1
minecraft:brown_dye;r_1326;-1
r_1326;minecraft:brown_shulker_box;1
minecraft:undyed_shulker_box;r_1327;-1
minecraft:green_dye;r_1327;-1
r_1327;minecraft:green_shulker_box;1
minecraft:undyed_shulker_box;r_1328;-1
minecraft:red_dye;r_1328;-1
r_1328;minecraft:red_shulker_box;1
minecraft:undyed_shulker_box;r_1329;-1
minecraft:black_dye;r_1329;-1
r_1329;minecraft:black_shulker_box;1
minecraft:orange_shulker_box;r_1330;-1
minecraft:white_dye;r_1330;-1
r_1330;minecraft:white_shulker_box;1
minecraft:magenta_shulker_box;r_1331;-1
minecraft:white_dye;r_1331;-1
r_1331;minecraft:white_shulker_box;1
minecraft:light_blue_shulker_box;r_1332;-1
minecraft:white_dye;r_1332;-1
r_1332;minecraft:white_shulker_box;1
minecraft:yellow_shulker_box;r_1333;-1
minecraft:white_dye;r_1333;-1
r_1333;minecraft:white_shulker_box;1
minecraft:lime_shulker_box;r_1334;-1
minecraft:white_dye;r_1334;-1
r_1334;minecraft:white_shulker_box;1
minecraft:pink_shulker_box;r_1335;-1
minecraft:white_dye;r_1335;-1
r_1335;minecraft:white_shulker_box;1
minecraft:gray_shulker_box;r_1336;-1
minecraft:white_dye;r_1336;-1
r_1336;minecraft:white_shulker_box;1
minecraft:light_gray_shulker_box;r_1337;-1
minecraft:white_dye;r_1337;-1
r_1337;minecraft:white_shulker_box;1
minecraft:cyan_shulker_box;r_1338;-1
minecraft:white_dye;r_1338;-1
r_1338;minecraft:white_shulker_box;1
minecraft:purple_shulker_box;r_1339;-1
minecraft:white_dye;r_1339;-1
r_1339;minecraft:white_shulker_box;1
minecraft:blue_shulker_box;r_1340;-1
minecraft:white_dye;r_1340;-1
r_1340;minecraft:white_shulker_box;1
minecraft:brown_shulker_box;r_1341;-1
minecraft:white_dye;r_1341;-1
r_1341;minecraft:white_shulker_box;1
minecraft:green_shulker_box;r_1342;-1
minecraft:white_dye;r_1342;-1
r_1342;minecraft:white_shulker_box;1
minecraft:red_shulker_box;r_1343;-1
minecraft:white_dye;r_1343;-1
r_1343;minecraft:white_shulker_box;1
minecraft:black_shulker_box;r_1344;-1
minecraft:white_dye;r_1344;-1
r_1344;minecraft:white_shulker_box;1
minecraft:white_shulker_box;r_1345;-1
minecraft:orange_dye;r_1345;-1
r_1345;minecraft:orange_shulker_box;1
minecraft:magenta_shulker_box;r_1346;-1
minecraft:orange_dye;r_1346;-1
r_1346;minecraft:orange_shulker_box;1
minecraft:light_blue_shulker_box;r_1347;-1
minecraft:orange_dye;r_1347;-1
r_1347;minecraft:orange_shulker_box;1
minecraft:yellow_shulker_box;r_1348;-1
minecraft:orange_dye;r_1348;-1
r_1348;minecraft:orange_shulker_box;1
minecraft:lime_shulker_box;r_1349;-1
minecraft:orange_dye;r_1349;-1
r_1349;minecraft:orange_shulker_box;1
minecraft:pink_shulker_box;r_1350;-1
minecraft:orange_dye;r_1350;-1
r_1350;minecraft:orange_shulker_box;1
minecraft:gray_shulker_box;r_1351;-1
minecraft:orange_dye;r_1351;-1
r_1351;minecraft:orange_shulker_box;1
minecraft:light_gray_shulker_box;r_1352;-1
minecraft:orange_dye;r_1352;-1
r_1352;minecraft:orange_shulker_box;1
minecraft:cyan_shulker_box;r_1353;-1
minecraft:orange_dye;r_1353;-1
r_1353;minecraft:orange_shulker_box;1
minecraft:purple_shulker_box;r_1354;-1
minecraft:orange_dye;r_1354;-1
r_1354;minecraft:orange_shulker_box;1
minecraft:blue_shulker_box;r_1355;-1
minecraft:orange_dye;r_1355;-1
r_1355;minecraft:orange_shulker_box;1
minecraft:brown_shulker_box;r_1356;-1
minecraft:orange_dye;r_1356;-1
r_1356;minecraft:orange_shulker_box;1
minecraft:green_shulker_box;r_1357;-1
minecraft:orange_dye;r_1357;-1
r_1357;minecraft:orange_shulker_box;1
minecraft:red_shulker_box;r_1358;-1
minecraft:orange_dye;r_1358;-1
r_1358;minecraft:orange_shulker_box;1
minecraft:black_shulker_box;r_1359;-1
minecraft:orange_dye;r_1359;-1
r_1359;minecraft:orange_shulker_box;1
minecraft:white_shulker_box;r_1360;-1
minecraft:magenta_dye;r_1360;-1
r_1360;minecraft:magenta_shulker_box;1
minecraft:orange_shulker_box;r_1361;-1
minecraft:magenta_dye;r_1361;-1
r_1361;minecraft:magenta_shulker_box;1
minecraft:light_blue_shulker_box;r_1362;-1
minecraft:magenta_dye;r_1362;-1
r_1362;minecraft:magenta_shulker_box;1
minecraft:yellow_shulker_box;r_1363;-1
minecraft:magenta_dye;r_1363;-1
r_1363;minecraft:magenta_shulker_box;1
minecraft:lime_shulker_box;r_1364;-1
minecraft:magenta_dye;r_1364;-1
r_1364;minecraft:magenta_shulker_box;1
minecraft:pink_shulker_box;r_1365;-1
minecraft:magenta_dye;r_1365;-1
r_1365;minecraft:magenta_shulker_box;1
minecraft:gray_shulker_box;r_1366;-1
minecraft:magenta_dye;r_1366;-1
r_1366;minecraft:magenta_shulker_box;1
minecraft:light_gray_shulker_box;r_1367;-1
minecraft:magenta_dye;r_1367;-1
r_1367;minecraft:magenta_shulker_box;1
minecraft:cyan_shulker_box;r_1368;-1
minecraft:magenta_dye;r_1368;-1
r_1368;minecraft:magenta_shulker_box;1
minecraft:purple_shulker_box;r_1369;-1
minecraft:magenta_dye;r_1369;-1
r_1369;minecraft:magenta_shulker_box;1
minecraft:blue_shulker_box;r_1370;-1
minecraft:magenta_dye;r_1370;-1
r_1370;minecraft:magenta_shulker_box;1
minecraft:brown_shulker_box;r_1371;-1
minecraft:magenta_dye;r_1371;-1
r_1371;minecraft:magenta_shulker_box;1
minecraft:green_shulker_box;r_1372;-1
minecraft:magenta_dye;r_1372;-1
r_1372;minecraft:magenta_shulker_box;1
minecraft:red_shulker_box;r_1373;-1
minecraft:magenta_dye;r_1373;-1
r_1373;minecraft:magenta_shulker_box;1
minecraft:black_shulker_box;r_1374;-1
minecraft:magenta_dye;r_1374;-1
r_1374;minecraft:magenta_shulker_box;1
minecraft:white_shulker_box;r_1375;-1
minecraft:light_blue_dye;r_1375;-1
r_1375;minecraft:light_blue_shulker_box;1
minecraft:orange_shulker_box;r_1376;-1
minecraft:light_blue_dye;r_1376;-1
r_1376;minecraft:light_blue_shulker_box;1
minecraft:magenta_shulker_box;r_1377;-1
minecraft:light_blue_dye;r_1377;-1
r_1377;minecraft:light_blue_shulker_box;1
minecraft:yellow_shulker_box;r_1378;-1
minecraft:light_blue_dye;r_1378;-1
r_1378;minecraft:light_blue_shulker_box;1
minecraft:lime_shulker_box;r_1379;-1
minecraft:light_blue_dye;r_1379;-1
r_1379;minecraft:light_blue_shulker_box;1
minecraft:pink_shulker_box;r_1380;-1
minecraft:light_blue_dye;r_1380;-1
r_1380;minecraft:light_blue_shulker_box;1
minecraft:gray_shulker_box;r_1381;-1
minecraft:light_blue_dye;r_1381;-1
r_1381;minecraft:light_blue_shulker_box;1
minecraft:light_gray_shulker_box;r_1382;-1
minecraft:light_blue_dye;r_1382;-1
r_1382;minecraft:light_blue_shulker_box;1
minecraft:cyan_shulker_box;r_1383;-1
minecraft:light_blue_dye;r_1383;-1
r_1383;minecraft:light_blue_shulker_box;1
minecraft:purple_shulker_box;r_1384;-1
minecraft:light_blue_dye;r_1384;-1
r_1384;minecraft:light_blue_shulker_box;1
minecraft:blue_shulker_box;r_1385;-1
minecraft:light_blue_dye;r_1385;-1
r_1385;minecraft:light_blue_shulker_box;1
minecraft:brown_shulker_box;r_1386;-1
minecraft:light_blue_dye;r_1386;-1
r_1386;minecraft:light_blue_shulker_box;1
minecraft:green_shulker_box;r_1387;-1
minecraft:light_blue_dye;r_1387;-1
r_1387;minecraft:light_blue_shulker_box;1
minecraft:red_shulker_box;r_1388;-1
minecraft:light_blue_dye;r_1388;-1
r_1388;minecraft:light_blue_shulker_box;1
minecraft:black_shulker_box;r_1389;-1
minecraft:light_blue_dye;r_1389;-1
r_1389;minecraft:light_blue_shulker_box;1
minecraft:white_shulker_box;r_1390;-1
minecraft:yellow_dye;r_1390;-1
r_1390;minecraft:yellow_shulker_box;1
minecraft:orange_shulker_box;r_1391;-1
minecraft:yellow_dye;r_1391;-1
r_1391;minecraft:yellow_shulker_box;1
minecraft:magenta_shulker_box;r_1392;-1
minecraft:yellow_dye;r_1392;-1
r_1392;minecraft:yellow_shulker_box;1
minecraft:light_blue_shulker_box;r_1393;-1
minecraft:yellow_dye;r_1393;-1
r_1393;minecraft:yellow_shulker_box;1
minecraft:lime_shulker_box;r_1394;-1
minecraft:yellow_dye;r_1394;-1
r_1394;minecraft:yellow_shulker_box;1
minecraft:pink_shulker_box;r_1395;-1
minecraft:yellow_dye;r_1395;-1
r_1395;minecraft:yellow_shulker_box;1
minecraft:gray_shulker_box;r_1396;-1
minecraft:yellow_dye;r_1396;-1
r_1396;minecraft:yellow_shulker_box;1
minecraft:light_gray_shulker_box;r_1397;-1
minecraft:yellow_dye;r_1397;-1
r_1397;minecraft:yellow_shulker_box;1
minecraft:cyan_shulker_box;r_1398;-1
minecraft:yellow_dye;r_1398;-1
r_1398;minecraft:yellow_shulker_box;1
minecraft:purple_shulker_box;r_1399;-1
minecraft:yellow_dye;r_1399;-1
r_1399;minecraft:yellow_shulker_box;1
minecraft:blue_shulker_box;r_1400;-1
minecraft:yellow_dye;r_1400;-1
r_1400;minecraft:yellow_shulker_box;1
minecraft:brown_shulker_box;r_1401;-1
minecraft:yellow_dye;r_1401;-1
r_1401;minecraft:yellow_shulker_box;1
minecraft:green_shulker_box;r_1402;-1
minecraft:yellow_dye;r_1402;-1
r_1402;minecraft:yellow_shulker_box;1
minecraft:red_shulker_box;r_1403;-1
minecraft:yellow_dye;r_1403;-1
r_1403;minecraft:yellow_shulker_box;1
minecraft:black_shulker_box;r_1404;-1
minecraft:yellow_dye;r_1404;-1
r_1404;minecraft:yellow_shulker_box;1
minecraft:white_shulker_box;r_1405;-1
minecraft:lime_dye;r_1405;-1
r_1405;minecraft:lime_shulker_box;1
minecraft:orange_shulker_box;r_1406;-1
minecraft:lime_dye;r_1406;-1
r_1406;minecraft:lime_shulker_box;1
minecraft:magenta_shulker_box;r_1407;-1
minecraft:lime_dye;r_1407;-1
r_1407;minecraft:lime_shulker_box;1
minecraft:light_blue_shulker_box;r_1408;-1
minecraft:lime_dye;r_1408;-1
r_1408;minecraft:lime_shulker_box;1
minecraft:yellow_shulker_box;r_1409;-1
minecraft:lime_dye;r_1409;-1
r_1409;minecraft:lime_shulker_box;1
minecraft:pink_shulker_box;r_1410;-1
minecraft:lime_dye;r_1410;-1
r_1410;minecraft:lime_shulker_box;1
minecraft:gray_shulker_box;r_1411;-1
minecraft:lime_dye;r_1411;-1
r_1411;minecraft:lime_shulker_box;1
minecraft:light_gray_shulker_box;r_1412;-1
minecraft:lime_dye;r_1412;-1
r_1412;minecraft:lime_shulker_box;1
minecraft:cyan_shulker_box;r_1413;-1
minecraft:lime_dye;r_1413;-1
r_1413;minecraft:lime_shulker_box;1
minecraft:purple_shulker_box;r_1414;-1
minecraft:lime_dye;r_1414;-1
r_1414;minecraft:lime_shulker_box;1
minecraft:blue_shulker_box;r_1415;-1
minecraft:lime_dye;r_1415;-1
r_1415;minecraft:lime_shulker_box;1
minecraft:brown_shulker_box;r_1416;-1
minecraft:lime_dye;r_1416;-1
r_1416;minecraft:lime_shulker_box;1
minecraft:green_shulker_box;r_1417;-1
minecraft:lime_dye;r_1417;-1
r_1417;minecraft:lime_shulker_box;1
minecraft:red_shulker_box;r_1418;-1
minecraft:lime_dye;r_1418;-1
r_1418;minecraft:lime_shulker_box;1
minecraft:black_shulker_box;r_1419;-1
minecraft:lime_dye;r_1419;-1
r_1419;minecraft:lime_shulker_box;1
minecraft:white_shulker_box;r_1420;-1
minecraft:pink_dye;r_1420;-1
r_1420;minecraft:pink_shulker_box;1
minecraft:orange_shulker_box;r_1421;-1
minecraft:pink_dye;r_1421;-1
r_1421;minecraft:pink_shulker_box;1
minecraft:magenta_shulker_box;r_1422;-1
minecraft:pink_dye;r_1422;-1
r_1422;minecraft:pink_shulker_box;1
minecraft:light_blue_shulker_box;r_1423;-1
minecraft:pink_dye;r_1423;-1
r_1423;minecraft:pink_shulker_box;1
minecraft:yellow_shulker_box;r_1424;-1
minecraft:pink_dye;r_1424;-1
r_1424;minecraft:pink_shulker_box;1
minecraft:lime_shulker_box;r_1425;-1
minecraft:pink_dye;r_1425;-1
r_1425;minecraft:pink_shulker_box;1
minecraft:gray_shulker_box;r_1426;-1
minecraft:pink_dye;r_1426;-1
r_1426;minecraft:pink_shulker_box;1
minecraft:light_gray_shulker_box;r_1427;-1
minecraft:pink_dye;r_1427;-1
r_1427;minecraft:pink_shulker_box;1
minecraft:cyan_shulker_box;r_1428;-1
minecraft:pink_dye;r_1428;-1
r_1428;minecraft:pink_shulker_box;1
minecraft:purple_shulker_box;r_1429;-1
minecraft:pink_dye;r_1429;-1
r_1429;minecraft:pink_shulker_box;1
minecraft:blue_shulker_box;r_1430;-1
minecraft:pink_dye;r_1430;-1
r_1430;minecraft:pink_shulker_box;1
minecraft:brown_shulker_box;r_1431;-1
minecraft:pink_dye;r_1431;-1
r_1431;minecraft:pink_shulker_box;1
minecraft:green_shulker_box;r_1432;-1
minecraft:pink_dye;r_1432;-1
r_1432;minecraft:pink_shulker_box;1
minecraft:red_shulker_box;r_1433;-1
minecraft:pink_dye;r_1433;-1
r_1433;minecraft:pink_shulker_box;1
minecraft:black_shulker_box;r_1434;-1
minecraft:pink_dye;r_1434;-1
r_1434;minecraft:pink_shulker_box;1
minecraft:white_shulker_box;r_1435;-1
minecraft:gray_dye;r_1435;-1
r_1435;minecraft:gray_shulker_box;1
minecraft:orange_shulker_box;r_1436;-1
minecraft:gray_dye;r_1436;-1
r_1436;minecraft:gray_shulker_box;1
minecraft:magenta_shulker_box;r_1437;-1
minecraft:gray_dye;r_1437;-1
r_1437;minecraft:gray_shulker_box;1
minecraft:light_blue_shulker_box;r_1438;-1
minecraft:gray_dye;r_1438;-1
r_1438;minecraft:gray_shulker_box;1
minecraft:yellow_shulker_box;r_1439;-1
minecraft:gray_dye;r_1439;-1
r_1439;minecraft:gray_shulker_box;1
minecraft:lime_shulker_box;r_1440;-1
minecraft:gray_dye;r_1440;-1
r_1440;minecraft:gray_shulker_box;1
minecraft:pink_shulker_box;r_1441;-1
minecraft:gray_dye;r_1441;-1
r_1441;minecraft:gray_shulker_box;1
minecraft:light_gray_shulker_box;r_1442;-1
minecraft:gray_dye;r_1442;-1
r_1442;minecraft:gray_shulker_box;1
minecraft:cyan_shulker_box;r_1443;-1
minecraft:gray_dye;r_1443;-1
r_1443;minecraft:gray_shulker_box;1
minecraft:purple_shulker_box;r_1444;-1
minecraft:gray_dye;r_1444;-1
r_1444;minecraft:gray_shulker_box;1
minecraft:blue_shulker_box;r_1445;-1
minecraft:gray_dye;r_1445;-1
r_1445;minecraft:gray_shulker_box;1
minecraft:brown_shulker_box;r_1446;-1
minecraft:gray_dye;r_1446;-1
r_1446;minecraft:gray_shulker_box;1
minecraft:green_shulker_box;r_1447;-1
minecraft:gray_dye;r_1447;-1
r_1447;minecraft:gray_shulker_box;1
minecraft:red_shulker_box;r_1448;-1
minecraft:gray_dye;r_1448;-1
r_1448;minecraft:gray_shulker_box;1
minecraft:black_shulker_box;r_1449;-1
minecraft:gray_dye;r_1449;-1
r_1449;minecraft:gray_shulker_box;1
minecraft:white_shulker_box;r_1450;-1
minecraft:light_gray_dye;r_1450;-1
r_1450;minecraft:light_gray_shulker_box;1
minecraft:orange_shulker_box;r_1451;-1
minecraft:light_gray_dye;r_1451;-1
r_1451;minecraft:light_gray_shulker_box;1
minecraft:magenta_shulker_box;r_1452;-1
minecraft:light_gray_dye;r_1452;-1
r_1452;minecraft:light_gray_shulker_box;1
minecraft:light_blue_shulker_box;r_1453;-1
minecraft:light_gray_dye;r_1453;-1
r_1453;minecraft:light_gray_shulker_box;1
minecraft:yellow_shulker_box;r_1454;-1
minecraft:light_gray_dye;r_1454;-1
r_1454;minecraft:light_gray_shulker_box;1
minecraft:lime_shulker_box;r_1455;-1
minecraft:light_gray_dye;r_1455;-1
r_1455;minecraft:light_gray_shulker_box;1
minecraft:pink_shulker_box;r_1456;-1
minecraft:light_gray_dye;r_1456;-1
r_1456;minecraft:light_gray_shulker_box;1
minecraft:gray_shulker_box;r_1457;-1
minecraft:light_gray_dye;r_1457;-1
r_1457;minecraft:light_gray_shulker_box;1
minecraft:cyan_shulker_box;r_1458;-1
minecraft:light_gray_dye;r_1458;-1
r_1458;minecraft:light_gray_shulker_box;1
minecraft:purple_shulker_box;r_1459;-1
minecraft:light_gray_dye;r_1459;-1
r_1459;minecraft:light_gray_shulker_box;1
minecraft:blue_shulker_box;r_1460;-1
minecraft:light_gray_dye;r_1460;-1
r_1460;minecraft:light_gray_shulker_box;1
minecraft:brown_shulker_box;r_1461;-1
minecraft:light_gray_dye;r_1461;-1
r_1461;minecraft:light_gray_shulker_box;1
minecraft:green_shulker_box;r_1462;-1
minecraft:light_gray_dye;r_1462;-1
r_1462;minecraft:light_gray_shulker_box;1
minecraft:red_shulker_box;r_1463;-1
minecraft:light_gray_dye;r_1463;-1
r_1463;minecraft:light_gray_shulker_box;1
minecraft:black_shulker_box;r_1464;-1
minecraft:light_gray_dye;r_1464;-1
r_1464;minecraft:light_gray_shulker_box;1
minecraft:white_shulker_box;r_1465;-1
minecraft:cyan_dye;r_1465;-1
r_1465;minecraft:cyan_shulker_box;1
minecraft:orange_shulker_box;r_1466;-1
minecraft:cyan_dye;r_1466;-1
r_1466;minecraft:cyan_shulker_box;1
minecraft:magenta_shulker_box;r_1467;-1
minecraft:cyan_dye;r_1467;-1
r_1467;minecraft:cyan_shulker_box;1
minecraft:light_blue_shulker_box;r_1468;-1
minecraft:cyan_dye;r_1468;-1
r_1468;minecraft:cyan_shulker_box;1
minecraft:yellow_shulker_box;r_1469;-1
minecraft:cyan_dye;r_1469;-1
r_1469;minecraft:cyan_shulker_box;1
minecraft:lime_shulker_box;r_1470;-1
minecraft:cyan_dye;r_1470;-1
r_1470;minecraft:cyan_shulker_box;1
minecraft:pink_shulker_box;r_1471;-1
minecraft:cyan_dye;r_1471;-1
r_1471;minecraft:cyan_shulker_box;1
minecraft:gray_shulker_box;r_1472;-1
minecraft:cyan_dye;r_1472;-1
r_1472;minecraft:cyan_shulker_box;1
minecraft:light_gray_shulker_box;r_1473;-1
minecraft:cyan_dye;r_1473;-1
r_1473;minecraft:cyan_shulker_box;1
minecraft:purple_shulker_box;r_1474;-1
minecraft:cyan_dye;r_1474;-1
r_1474;minecraft:cyan_shulker_box;1
minecraft:blue_shulker_box;r_1475;-1
minecraft:cyan_dye;r_1475;-1
r_1475;minecraft:cyan_shulker_box;1
minecraft:brown_shulker_box;r_1476;-1
minecraft:cyan_dye;r_1476;-1
r_1476;minecraft:cyan_shulker_box;1
minecraft:green_shulker_box;r_1477;-1
minecraft:cyan_dye;r_1477;-1
r_1477;minecraft:cyan_shulker_box;1
minecraft:red_shulker_box;r_1478;-1
minecraft:cyan_dye;r_1478;-1
r_1478;minecraft:cyan_shulker_box;1
minecraft:black_shulker_box;r_1479;-1
minecraft:cyan_dye;r_1479;-1
r_1479;minecraft:cyan_shulker_box;1
minecraft:white_shulker_box;r_1480;-1
minecraft:purple_dye;r_1480;-1
r_1480;minecraft:purple_shulker_box;1
minecraft:orange_shulker_box;r_1481;-1
minecraft:purple_dye;r_1481;-1
r_1481;minecraft:purple_shulker_box;1
minecraft:magenta_shulker_box;r_1482;-1
minecraft:purple_dye;r_1482;-1
r_1482;minecraft:purple_shulker_box;1
minecraft:light_blue_shulker_box;r_1483;-1
minecraft:purple_dye;r_1483;-1
r_1483;minecraft:purple_shulker_box;1
minecraft:yellow_shulker_box;r_1484;-1
minecraft:purple_dye;r_1484;-1
r_1484;minecraft:purple_shulker_box;1
minecraft:lime_shulker_box;r_1485;-1
minecraft:purple_dye;r_1485;-1
r_1485;minecraft:purple_shulker_box;1
minecraft:pink_shulker_box;r_1486;-1
minecraft:purple_dye;r_1486;-1
